MSC.A1ModJulian,D4.Hellas_Planitia_GS.X,D4.Hellas_Planitia_GS.Y,D4.Hellas_Planitia_GS.Z,D4.Valles_Marineris_GS.X,D4.Valles_Marineris_GS.Y,D4.Valles_Marineris_GS.Z,D4.Schiaparelli_Crater_GS.X,D4.Schiaparelli_Crater_GS.Y,D4.Schiaparelli_Crater_GS.Z,D4.Mawrth_Vallis_GS.X,D4.Mawrth_Vallis_GS.Y,D4.Mawrth_Vallis_GS.Z,D4.Arcadia_Planitia_GS.X,D4.Arcadia_Planitia_GS.Y,D4.Arcadia_Planitia_GS.Z
30988.89003,-4198.164869,5251.721784,-7989.068029,-5008.177177,-3247.960599,-8941.589403,-5990.57669,2693.894785,-8224.873811,-7843.630108,-455.8466921,-5634.134915,-518.7961224,-1656.927685,4570.831023
30988.89427,-4697.083642,4601.341295,-8202.013153,-5613.243191,-2744.615238,-8628.861224,-6531.034544,2457.024862,-7617.372128,-8041.36606,-279.5102455,-4829.730602,-1357.036374,-1561.425146,4496.71697
30988.89851,-5121.543251,3897.414558,-8389.880948,-6163.956373,-2239.616999,-8238.137675,-7001.041466,2162.584088,-6982.256986,-8151.866949,-135.8298558,-4006.251022,-2173.493408,-1414.895642,4345.389057
30988.90275,-5465.621971,3148.983323,-8552.624322,-6654.73558,-1741.186285,-7773.672953,-7395.762851,1812.695537,-6328.959263,-8174.871782,-28.70675537,-3173.772611,-2957.919108,-1217.340342,4120.282175
30988.90697,-5724.665661,2365.514078,-8690.162724,-7080.677425,-1257.025032,-7240.750887,-7711.279456,1410.447555,-5666.773235,-8111.118276,38.8471086,-2342.378319,-3700.654709,-969.741851,3825.522412
30988.9112,-5895.229645,1556.923348,-8802.315454,-7437.464535,-794.3223099,-6645.689189,-7944.49884,959.9163597,-5004.867171,-7962.27304,64.71880094,-1522.216734,-4392.557188,-674.0831004,3465.875172
30988.91542,-5975.137815,733.4035313,-8888.799273,-7721.436307,-359.625405,-5995.728968,-8093.204966,466.0969817,-4352.120233,-7730.89791,47.73464571,-723.325788,-5025.157544,-333.3153915,3046.657073
30988.91964,-5963.505029,-94.69818801,-8949.222026,-7929.622892,41.242007,-5298.94898,-8156.075522,-65.15220006,-3717.013716,-7420.411155,-12.32102681,44.48276871,-5590.75666,48.67226843,2573.664731
30988.92385,-5860.730363,-917.1591466,-8983.091669,-8059.805092,403.3204817,-4564.031579,-8132.693542,-627.2834662,-3107.412587,-7034.973814,-114.719722,771.8783807,-6082.611392,467.1761384,2053.006257
30988.92805,-5668.467503,-1723.873015,-8989.80822,-8110.488141,722.4984384,-3800.255404,-8023.51951,-1213.066371,-2530.579159,-6579.46831,-257.8028927,1449.992919,-6494.90645,916.6874217,1491.090092
30988.93225,-5389.586981,-2505.063667,-8968.681496,-8080.935426,995.5944544,-3017.296451,-7829.882859,-1814.745263,-1993.022765,-6059.396427,-439.0226265,2070.608873,-6822.876745,1391.013957,894.4919511
30988.93645,-5028.132178,-3251.373858,-8918.947904,-7971.171915,1220.369329,-2225.128455,-7553.963315,-2424.125709,-1500.452178,-5480.823973,-654.9846734,2626.231242,-7062.840603,1883.354611,269.8961351
30988.94064,-4589.25013,-3954.005958,-8839.793801,-7781.987517,1395.547595,-1433.865837,-7198.759621,-3032.709372,-1057.698348,-4850.291356,-901.5139125,3110.200916,-7212.252134,2386.414756,-375.9996589
30988.94483,-4079.135097,-4604.803711,-8730.387445,-7514.942788,1520.809363,-653.6598286,-6768.071239,-3631.79214,-668.6839939,-4174.762232,-1173.716885,3516.760576,-7269.72474,2892.495782,-1036.532557
30988.94902,-3504.941158,-5196.371406,-8589.913609,-7172.365014,1596.782851,105.4530829,-6266.459937,-4212.602918,-336.375618,-3461.537798,-1466.067684,3841.145891,-7235.058913,3393.620741,-1705.154999
30988.9532,-2874.626941,-5722.21364,-8417.59444,-6757.295824,1625.017651,833.7526966,-5699.152061,-4766.483606,-62.73731461,-2718.108823,-1772.530009,4079.67087,-7109.23331,3881.701233,-2375.561826
30988.95738,-2196.996361,-6176.684845,-8212.767991,-6273.5655,1607.932309,1521.789192,-5072.11889,-5284.88349,151.2068751,-1952.252387,-2086.586682,4229.715792,-6894.417889,4348.544468,-3041.589515
30988.96156,-1481.530494,-6555.151954,-7974.925118,-5725.74938,1548.782604,2160.613739,-4391.980665,-5759.569298,305.425455,-1171.875904,-2401.382416,4289.833868,-6593.975333,4786.048154,-3697.350742
30988.96573,-737.9464979,-6854.172661,-7703.637771,-5118.875373,1451.549107,2742.143578,-3665.634434,-6182.929701,400.8952838,-384.6052522,-2709.972373,4259.758532,-6212.256578,5186.498313,-4337.55214
30988.96991,23.31926814,-7071.229091,-7398.808636,-4458.858852,1320.916215,3258.741199,-2900.771451,-6547.701164,439.4473198,401.6284858,-3005.174843,4140.377321,-5754.817743,5542.32931,-4956.982423
30988.97408,791.6544893,-7204.993276,-7060.58494,-3752.153447,1162.157029,3703.702016,-2105.42199,-6847.37136,423.8221307,1179.113844,-3279.87936,3933.783314,-5228.199831,5846.510623,-5550.930605
30988.97825,1556.373383,-7255.287265,-6689.402677,-3005.712347,981.0258489,4071.285917,-1287.905778,-7076.23797,357.5796909,1940.383401,-3527.148378,3643.219313,-4639.840896,6092.624116,-6115.166952
30988.98242,2306.803796,-7223.057434,-6286.043629,-2226.971775,783.6591848,4356.755021,-456.8029692,-7229.475017,245.0202952,2678.225817,-3740.318027,3273.043196,-3998.011593,6274.946094,-6645.91824
30988.98659,3032.370706,-7110.36896,-5851.706083,-1423.851162,576.4811808,4556.428987,379.0623857,-7303.217245,91.11665794,3385.695248,-3913.106672,2828.716485,-3311.770135,6388.544445,-7139.844565
30988.99075,3723.026237,-6920.309009,-5387.85075,-604.3489903,366.0007226,4667.801266,1211.050932,-7294.647307,-98.64959615,4056.45403,-4039.792885,2316.54183,-2590.560063,6429.403255,-7594.241094
30988.99492,4368.766677,-6657.079692,-4896.624034,222.8176971,158.8759316,4689.450031,2030.062705,-7202.03674,-318.2334659,4684.225692,-4115.199071,1744.011722,-1844.711285,6394.444535,-8006.626309
30988.99909,4960.478236,-6325.755046,-4380.408251,1049.129716,-38.42230702,4621.191869,2827.478592,-7024.799445,-561.322273,5263.53859,-4134.933301,1119.204192,-1084.578297,6281.653523,-8375.209205
30989.00326,5489.705615,-5932.240448,-3842.0276,1865.97439,-219.627136,4463.970143,3594.852336,-6763.462917,-821.3796507,5789.426866,-4095.382981,450.8731546,-320.7235212,6090.056867,-8698.637228
30989.00743,5948.501553,-5483.4738,-3285.09558,2664.248346,-378.6965539,4220.015019,4323.561117,-6419.910414,-1091.59009,6257.196764,-3993.869601,-251.227157,435.758661,5819.943668,-8975.823193
